"","QCOM","NVDA","date","int_date"
"426",0.00262355546670714,-0.00704979148752654,2018-09-11,20180911
"427",-0.010536312506887,-0.0170057821165239,2018-09-12,20180912
"428",0.0390870503746562,0.011639991680899,2018-09-13,20180913
"429",0.00641239656953821,0.0185852198897409,2018-09-14,20180914
"430",-0.0249455695812936,-0.00908514523420768,2018-09-17,20180917
"431",0.0200065280756303,-0.0106798268706978,2018-09-18,20180918
"432",-0.00887224219963607,0.00353574189112742,2018-09-19,20180919
"433",0.00726454915044875,-0.0211797150464206,2018-09-20,20180920
"434",-0.0121373606603461,-0.0106848805687665,2018-09-21,20180921
"435",-0.00162932663203344,0.00850473202304318,2018-09-24,20180924
"436",-0.0114816627435867,0.0101473411483358,2018-09-25,20180925
"437",-0.0135645844059154,-0.00556646405436153,2018-09-26,20180926
"438",-0.000697243017428607,0.00179638553291816,2018-09-27,20180927
"439",0.00445207479123561,0.0496802441211952,2018-09-28,20180928
"440",0.00788185640048613,0.0292461320060773,2018-10-01,20181001
"441",0.0102779999360675,-0.0100028622329168,2018-10-02,20181002
"442",-0.00972715575858225,0.000872619157134332,2018-10-03,20181003
"443",-0.00358541994306147,-0.0262905886743462,2018-10-04,20181004
"444",-0.0162970789170667,-0.034347168189353,2018-10-05,20181005
"445",-0.00393975063567088,-0.015272025987311,2018-10-08,20181008
"446",-0.0113430902924785,-0.00086537432837827,2018-10-09,20181009
"447",-0.0496956239744646,-0.077694550088056,2018-10-10,20181010
"448",-0.0372502557801558,-0.0439320340167562,2018-10-11,20181011
"449",0,0.0473853683819073,2018-10-12,20181012
"450",-0.00186874501680246,-0.0463225113306283,2018-10-15,20181015
"451",0.0299354303374045,0.0434387278852919,2018-10-16,20181016
"452",-0.00030304591377487,-0.0113319648700284,2018-10-17,20181017
"453",-0.0144762775155033,-0.014629491068607,2018-10-18,20181018
"454",0.00321781726847664,-0.0442141998819932,2018-10-19,20181019
"455",0.0115609143550947,0.00890523047051708,2018-10-22,20181022
"456",0.00392428989215421,-0.0449356523538862,2018-10-23,20181023
"457",-0.0583115490330864,-0.10307091656919,2018-10-24,20181024
"458",0.00921937069756716,0.0414058240586184,2018-10-25,20181025
"459",-0.0114573858903512,-0.0470381498432415,2018-10-26,20181026
"460",-0.00497435159802638,-0.0660286975658161,2018-10-29,20181029
"461",0.0161154458327767,0.0895042671553191,2018-10-30,20181030
"462",-0.00460056639556823,0.0378457298352839,2018-10-31,20181031
"463",0.012954724031876,0.0339472172996575,2018-11-01,20181101
"464",-0.00598185567757076,-0.0147340144446449,2018-11-02,20181102
"465",0.00220855933637608,-0.0147654750754738,2018-11-05,20181105
"466",0.00251782761011133,-0.00335863390167344,2018-11-06,20181106
"467",-0.00662288295324296,0.0128520573638028,2018-11-07,20181107
"468",-0.0851581861181559,-0.037166185142088,2018-11-08,20181108
"469",-0.023177535898914,-0.00155520871038631,2018-11-09,20181109
"470",-0.0401097482278762,-0.0816732863446721,2018-11-12,20181112
"471",-0.0060744119407783,0.0502614622317993,2018-11-13,20181113
"472",-0.00407027233107192,-0.0106939772896514,2018-11-14,20181114
"473",0.0265270265847005,0.026028305521127,2018-11-15,20181115
"474",0.00880710336014786,-0.207711982799485,2018-11-16,20181116
"475",-0.017693612831473,-0.127822007938087,2018-11-19,20181119
"476",0.000363933768071825,0.0298209038122567,2018-11-20,20181120
"477",0.00635277830526662,-0.0297512107508745,2018-11-21,20181121
"478",-0.00036206553781691,0.00200199467067294,2018-11-23,20181123
"479",0.00865047650744264,0.0540306942873842,2018-11-26,20181126
"480",-0.00287512922573178,0.00443315901373438,2018-11-27,20181127
"481",0.0192485522563236,0.0404132710041776,2018-11-28,20181128
"482",0.0254454998313389,-0.0160592624370932,2018-11-29,20181129
"483",0.00257767493959168,0.0378486184155229,2018-11-30,20181130
"484",0.0149920554192087,0.0396485062521487,2018-12-03,20181203
"485",-0.0241308204251454,-0.0790875806193046,2018-12-04,20181204
"486",0,0.00748293289324279,2018-12-06,20181206
"487",-0.019805847301364,-0.069855028752026,2018-12-07,20181207
"488",0.0220794451428793,0.0283852984212175,2018-12-10,20181210
"489",0.00192015532127014,-0.0244638137668187,2018-12-11,20181211
"490",0.00643127494560098,0.00477955968531352,2018-12-12,20181212
"491",0.00638954332166852,-6.70022446002986e-05,2018-12-13,20181213
"492",-0.00812390977604084,-0.016523768633186,2018-12-14,20181214
"493",-0.0108183074358793,-0.019791567357341,2018-12-17,20181217
"494",0.0135912195191977,0.0231323716570248,2018-12-18,20181218
"495",-0.0190452142059062,-0.059081438137099,2018-12-19,20181219
"496",-0.0056609932287498,-0.024927115083932,2018-12-20,20181220
"497",-0.0273352262200594,-0.0417943420969781,2018-12-21,20181221
"498",-0.0221208723509743,-0.0194040467399642,2018-12-24,20181224
"499",0.0421558245733145,0.0462841696435951,2018-12-26,20181226
"500",0.00232030600679091,-0.0146061523893621,2018-12-27,20181227
"501",0.0127553041259494,0.0187304841285909,2018-12-28,20181228
"502",0.00175845301486324,-0.00112262991321913,2018-12-31,20181231
"503",0.00857314534463091,0.020170206789383,2019-01-02,20190102
"504",-0.0300644400548002,-0.0623191191665052,2019-01-03,20190103
"505",0.0160288488766055,0.0620992986517461,2019-01-04,20190104
"506",-0.00283100351156505,0.0515872011927137,2019-01-07,20190107
"507",-0.00871990813376216,-0.0252101214749978,2019-01-08,20190108
"508",0.0117269695174196,0.0194761034048204,2019-01-09,20190109
"509",0.00335038119961985,0.0184153910189156,2019-01-10,20190110
"510",0.0122486777283715,0.024485761929956,2019-01-11,20190111
"511",-0.00348406230254041,0.0107599040504348,2019-01-14,20190114
"512",-0.0277823810124516,-0.00379619644447017,2019-01-15,20190115
"513",-0.00828825287034594,-0.00689672784799878,2019-01-16,20190116
"514",-0.00908716348932516,0.0191651692610109,2019-01-17,20190117
"515",0.0090875825552373,0.0337635421528053,2019-01-18,20190118
"516",-0.0178900773862856,-0.0533986670246993,2019-01-22,20190122
"517",-0.0475288100111659,0.00348890668080643,2019-01-23,20190123
"518",-0.0187180956133289,0.0556910600249352,2019-01-24,20190124
"519",0.00959779347164236,0.0145289419087097,2019-01-25,20190125
"520",-0.0129484707864275,-0.1487842714552,2019-01-28,20190128
"521",-0.024791792508537,-0.0475592220895873,2019-01-29,20190129
"522",0.0154667704513769,0.0430566158931,2019-01-30,20190130
"523",-0.0130406610083521,0.0452524853850002,2019-01-31,20190131
"524",0.00181535125238079,0.00679386931724152,2019-02-01,20190201
"525",0.00161170051269443,0.0302837820985753,2019-02-04,20190204
"526",0.0207139765971044,0.00514872255052804,2019-02-05,20190205
"527",0.00726653467202547,0.0201359050863001,2019-02-06,20190206
"528",-0.0108213400715884,-0.0371526929818114,2019-02-07,20190207
"529",-0.00515627074501571,0.00507509986674907,2019-02-08,20190208
"530",0.010680757096265,-0.0116758987895514,2019-02-11,20190211
"531",0.0161971156359044,0.0317205416681857,2019-02-12,20190212
"532",-0.00135591884261495,0.011248497770747,2019-02-13,20190213
"533",-0.00038807529147608,0.0107351713001666,2019-02-14,20190214
"534",0.00791856524429545,0.0180206483575252,2019-02-15,20190215
"535",0.000576833599505696,-0.00445892625270689,2019-02-19,20190219
"536",0.00842441475989503,0.0121202520979956,2019-02-20,20190220
"537",-0.0019088206395079,-0.0176895414354727,2019-02-21,20190221
"538",0.0146018718802009,0.0217174595009514,2019-02-22,20190222
"539",-0.00244999879753723,-0.00314594329447256,2019-02-25,20190225
"540",0.00075471513087517,-0.010070538077767,2019-02-26,20190226
"541",0.000188982141750099,-0.010815274809367,2019-02-27,20190227
"542",0.00657732191635473,-0.00639037502201434,2019-02-28,20190228
"543",0.0150570712101883,0.0140971663779564,2019-03-01,20190301
"544",-0.00777917950893852,0.00210677918142268,2019-03-04,20190304
"545",0.00297058344483284,-0.00165937600315253,2019-03-05,20190305
"546",0.0270683249350801,-0.0289747428374493,2019-03-06,20190306
"547",-0.0141506498551721,-0.018519430944881,2019-03-07,20190307
"548",-0.00929708426518812,0.00920351740394598,2019-03-08,20190308
"549",0.0152028488306268,0.0673810398506486,2019-03-11,20190311
"550",0.00897559853018645,0.00852753698361896,2019-03-12,20190312
"551",0.00997904331224868,0.0368467436700934,2019-03-13,20190313
"552",0.000180983621476299,-0.0183136763340296,2019-03-14,20190314
"553",0.0214297342120241,0.0253460575852662,2019-03-15,20190315
"554",0.00405576425783039,-0.00507686550030778,2019-03-18,20190318
"555",0.00245997178680694,0.0392322515482522,2019-03-19,20190319
"556",0.00332945122086319,-0.00748393490974478,2019-03-20,20190320
"557",0.0106154561429469,0.0532582625724555,2019-03-21,20190321
"558",-0.0165817199916788,-0.0356385766718504,2019-03-22,20190322
"559",-0.00317302873549793,-0.0211807364525394,2019-03-25,20190325
"560",0.0237272687471192,0.0176247672836726,2019-03-26,20190326
"561",-0.0189718325017666,-0.0020941912886506,2019-03-27,20190327
"562",-0.00634609392560723,0.00423999848877264,2019-03-28,20190328
"563",0.00845217948164486,0.0129478141062118,2019-03-29,20190329
"564",0.0135843139902858,0.0150344146719782,2019-04-01,20190401
"565",0.0048313104021222,0.00394221923262375,2019-04-02,20190402
"566",-0.00708302550486272,0.0302478851577184,2019-04-03,20190403
"567",0.0031161397893525,-0.0019108244628028,2019-04-04,20190404
"568",0.00224447927084616,0.0141878744233292,2019-04-05,20190405
"569",-0.00397388543399274,0.00438935268152212,2019-04-08,20190408
"570",-0.00555540271369678,-0.0132797873472312,2019-04-09,20190409
"571",-0.0195131491990073,0.0148945238063281,2019-04-10,20190410
"572",-0.00766328813027081,-0.0029192568870632,2019-04-11,20190411
"573",0.0186097592491568,-0.00802007499623609,2019-04-12,20190412
"574",0.00403086513661853,-0.0283439205092952,2019-04-15,20190415
"575",0.208698928242567,0.0188256796499589,2019-04-16,20190416
"576",0.115556558895491,-0.00489998534419212,2019-04-17,20190417
"577",0.0101908959744648,-0.00530002032745961,2019-04-18,20190418
"578",0.0257028338523164,0.0115806842727933,2019-04-22,20190422
"579",0.0563311828898651,0.0116053961202967,2019-04-23,20190423
"580",0.00126719676692804,0.00261856855485724,2019-04-24,20190424
"581",-0.0204782554815098,-0.0225360396662955,2019-04-25,20190425
"582",0.0182867730871404,-0.0483387160874537,2019-04-26,20190426
"583",0.00701632790262716,0.00693887026099485,2019-04-29,20190429
"584",-0.0129201062740774,0.00926891062031471,2019-04-30,20190430
"585",0.00278312351633644,-0.00293229497784564,2019-05-01,20190501
"586",0.00887549599934249,0.0149595459385055,2019-05-02,20190502
"587",0.0243735373010211,-0.000983483461354264,2019-05-03,20190503
"588",-0.0117153575968382,-0.0174178132271407,2019-05-06,20190506
"589",-0.0351723588091267,-0.0381962780661362,2019-05-07,20190507
"590",-0.00777615608496128,0.00466808750596686,2019-05-08,20190508
"591",-0.00903065388570486,-0.0216803290752942,2019-05-09,20190509
"592",0.0242905805668143,-0.00808257619335598,2019-05-10,20190510
"593",-0.0229790066520385,-0.0633935768365198,2019-05-13,20190513
"594",0.0263517233095864,0.0224041423802309,2019-05-14,20190514
"595",0.00150786260357701,-0.0152974110404916,2019-05-15,20190515
"596",-0.0408167862004851,0.00381571090706168,2019-05-16,20190516
"597",-0.0159454557559085,-0.0231130607394819,2019-05-17,20190517
"598",-0.0617445612145114,-0.0310129690297576,2019-05-20,20190520
"599",0.0146403058061276,0.0215775218268101,2019-05-21,20190521
"600",-0.114909293810739,-0.0186162113659718,2019-05-22,20190522
"601",-0.015338028465982,-0.0325882764681553,2019-05-23,20190523
"602",-0.0304190021073886,-0.0148395636966626,2019-05-24,20190524
"603",-0.0127681672276787,-0.0126182766576417,2019-05-28,20190528
"604",0.00594827388970878,-0.0210816649161703,2019-05-29,20190529
"605",0.0125430065669195,-0.00765321125377991,2019-05-30,20190530
"606",0.00344804864205641,-0.0265883583814566,2019-05-31,20190531
"607",-0.00239687019975386,-0.0124795466245443,2019-06-03,20190603
"608",0.026498785355913,0.0666478574227857,2019-06-04,20190604
"609",-0.0119035671778686,-0.0121009217168286,2019-06-05,20190605
"610",0.00846903625804451,0.0175402661644738,2019-06-06,20190606
"611",0.0161439818233047,0.0118920089320723,2019-06-07,20190607
"612",0.0265766902593845,0.0199369320023892,2019-06-10,20190610
"613",0.00987409032317026,0.0155091096007701,2019-06-11,20190611
"614",-0.0234334306927489,-0.0306468539551858,2019-06-12,20190612
"615",0.00487410224122745,0.0139916586267364,2019-06-13,20190613
"616",-0.0174544464320923,-0.0247200379664437,2019-06-14,20190614
"617",0.0056589578516785,0.00269237231070416,2019-06-17,20190617
"618",0.0404113502174233,0.0527129362190627,2019-06-18,20190618
"619",-0.00222547453243721,0.00156876883844738,2019-06-19,20190619
"620",0.013007040491189,0.00637960696403899,2019-06-20,20190620
"621",-0.000275037819433747,-0.0153014727088015,2019-06-21,20190621
"622",0.00603276621760728,0.00591248675160247,2019-06-24,20190624
"623",-0.00837295556394221,-0.00776003131146359,2019-06-25,20190625
"624",0.0325455994545045,0.0500845641674208,2019-06-26,20190626
"625",0.00638358151893864,0.0246223662207141,2019-06-27,20190627
"626",0.00844920472690101,0.00610731234355424,2019-06-28,20190628
"627",0.0188816150592956,0.0117437711821686,2019-07-01,20190701
"628",-0.00660073701148591,-0.023996629842562,2019-07-02,20190702
"629",-0.00494621236509999,0.00319987493513544,2019-07-03,20190703
"630",0.000391923188072809,-0.0156051291304976,2019-07-05,20190705
"631",-0.000391076460431366,-0.0190278874845852,2019-07-08,20190708
"632",-0.00104454534759501,0.000635797837712349,2019-07-09,20190709
"633",-0.0290262140917945,0.0173299649415931,2019-07-10,20190710
"634",-0.0087794266291522,0.0381239580911098,2019-07-11,20190711
"635",0.0160150713966835,0.0079671775851928,2019-07-12,20190712
"636",0.00705108258669321,-0.00203005917647763,2019-07-15,20190715
"637",0.00317694815181708,-0.00113664573708457,2019-07-16,20190716
"638",0.00118829369930569,0.0156183953985002,2019-07-17,20190717
"639",-0.0185173935629982,0.0027651733818096,2019-07-18,20190718
"640",0.00843532242108928,-0.0102766240810139,2019-07-19,20190719
"641",0.0125874446693409,0.0169534742724925,2019-07-22,20190722
"642",-0.0243900333720806,0.0250174378777058,2019-07-23,20190723
"643",0.0233355946969639,0.0169338102906141,2019-07-24,20190724
"644",-0.00687759654026759,-0.0299984888895532,2019-07-25,20190725
"645",-0.001726489525701,0.00969980442453785,2019-07-26,20190726
"646",-0.00332953676086675,-0.00142902056369233,2019-07-29,20190729
"647",-0.00213628022257417,0.00359752115384147,2019-07-30,20190730
"648",-0.0223028703004211,-0.0391130389503564,2019-07-31,20190731
"649",-0.0271564202733604,-0.0227805168112018,2019-08-01,20190801
"650",-0.000702246517376864,-0.0228766873810355,2019-08-02,20190802
"651",-0.0335867736372799,-0.066695512438268,2019-08-05,20190805
"652",-0.00919918303533925,0.0102928464454306,2019-08-06,20190806
"653",0.0178821569219188,0.0100572558295584,2019-08-07,20190807
"654",0.0264481439138677,0.0280012792524837,2019-08-08,20190808
"655",0.00336234099080216,-0.026118128155059,2019-08-09,20190809
"656",-0.0240632107053004,-0.0178656444592502,2019-08-12,20190812
"657",0.0335285821311871,0.0299208726084875,2019-08-13,20190813
"658",-0.0181751723197378,-0.0390745638336135,2019-08-14,20190814
"659",0.00394221923262375,-0.00870074191472701,2019-08-15,20190815
"660",0.0293568401009914,0.0700184787053545,2019-08-16,20190816
"661",0.0214659490915475,0.0679558005814362,2019-08-19,20190819
"662",0.0159009078316644,-0.0171858340879436,2019-08-20,20190820
"663",0.00824789242787415,0.0198173330704021,2019-08-21,20190821
"664",0.00584985617802023,0.00145893523624408,2019-08-22,20190822
"665",-0.0481938919750353,-0.0541573920022007,2019-08-23,20190823
"666",-0.00833161168623357,0.0183604113319325,2019-08-26,20190826
"667",0.0144333364575491,-0.0223079830806846,2019-08-27,20190827
"668",0.00512385062848935,-0.00259937545104618,2019-08-28,20190828
"669",0.0278534654858907,0.0352242764893806,2019-08-29,20190829
"670",0.0171186364562333,0.00304934601510554,2019-08-30,20190830
"671",-0.0346690875352933,-0.0201404643566936,2019-09-03,20190903
"672",0.0258870209518464,0.0275752829691322,2019-09-04,20190904
"673",0.0243481630305302,0.0630339523413821,2019-09-05,20190905
"674",-0.00190080538648134,-0.00608246071635836,2019-09-06,20190906
"675",-0.00802309915777468,0.0103017542452486,2019-09-09,20190909
"676",0.00637265145495296,0.0147388475849652,2019-09-10,20190910
"677",0.0227355768934189,0.00625837545045423,2019-09-11,20190911
"678",-0.0103160277121141,-0.000325052823945518,2019-09-12,20190912
"679",-0.00850809138068594,-0.0127246156248462,2019-09-13,20190913
"680",-0.00473016963402222,-0.00955449920485266,2019-09-16,20190916
"681",0.0082945052847996,0.00476065010148802,2019-09-17,20190917
"682",0.00266544454443555,-0.00603819325233361,2019-09-18,20190918
"683",-0.00852826247188205,-0.0170352799364845,2019-09-19,20190919
"684",-0.0231468329235886,-0.024312159971648,2019-09-20,20190920
"685",0.0104116105859258,0.0123731360631414,2019-09-23,20190923
"686",-0.026367589581455,-0.0133000549197239,2019-09-24,20190924
"687",0.0266263514677101,0.0325039755209302,2019-09-25,20190925
"688",0.0011643219140957,-0.00500651169097185,2019-09-26,20190926
"689",-0.00935159013417152,-0.0319706584297752,2019-09-27,20190927
"690",-0.00457746060570833,0.013359364972848,2019-09-30,20190930
"691",-0.0106757839306313,-0.000402080823661481,2019-10-01,20191001
"692",-0.0198048272985997,-0.00553227485130855,2019-10-02,20191002
"693",0.0232447356539598,0.0466850929179794,2019-10-03,20191003
"694",0.0229740635598214,0.00363339123242086,2019-10-04,20191004
"695",-0.0149522295172706,0.0128856226265233,2019-10-07,20191007
"696",-0.0467950058221813,-0.039279434877368,2019-10-08,20191008
"697",0.0203808914417856,0.0194457008604192,2019-10-09,20191009
"698",0.00830442263361472,0.0127562914511619,2019-10-10,20191010
"699",0.0228137755101253,0.0160426261667113,2019-10-11,20191011
"700",-0.0052286455742879,0.0028987944327087,2019-10-14,20191014
"701",0.0197251733163056,0.0514086377352509,2019-10-15,20191015
"702",0.0052551673875815,-0.0110609473594249,2019-10-16,20191016
"703",0.00941454378054926,0.000411915151304387,2019-10-17,20191017
"704",-0.0164698870496441,-0.0197517885884887,2019-10-18,20191018
"705",0.0165965128072644,0.0285660766427938,2019-10-21,20191021
"706",-0.0064779365982391,-0.00204308567889692,2019-10-22,20191022
"707",-0.015799151908974,-0.00266153875406318,2019-10-23,20191023
"708",0.0224041423802309,0.00903208761467713,2019-10-24,20191024
"709",0.0148285121655947,0.0382702616172859,2019-10-25,20191025
"710",0.0352937820730239,0.0109399400383343,2019-10-28,20191028
"711",-0.0168786462981751,-0.0188923417318261,2019-10-29,20191029
"712",-0.00269763534855387,0.000393922402381644,2019-10-30,20191030
"713",-0.0123550097774235,-0.00980188187226334,2019-10-31,20191031
"714",0.0382923977864879,0.00777965981882326,2019-11-01,20191101
"715",0.0179047490326563,0.0383010596323563,2019-11-04,20191104
"716",0.00433857475875635,-0.004236963265379,2019-11-05,20191105
"717",-0.00975946906843742,-0.00949089640933689,2019-11-06,20191106
"718",0.0612982772126189,0.00341416509978784,2019-11-07,20191107
"719",0.0440264547489785,-0.00269161915898778,2019-11-08,20191108
"720",-0.0235654980227084,0.00192314956184836,2019-11-11,20191111
"721",-0.00951815425492894,0.00684551589968933,2019-11-12,20191112
"722",-0.00551115857452964,-0.00497435159802638,2019-11-13,20191113
"723",0.000110993839955811,0.00583196100792609,2019-11-14,20191114
"724",0.00364036582050906,-0.0270557275484274,2019-11-15,20191115
"725",-0.00364061901854118,0.0388552617686733,2019-11-18,20191118
"726",-0.0282472227381034,-0.0204159953679211,2019-11-19,20191119
"727",-0.0269632635682187,0.0152205770918393,2019-11-20,20191120
"728",-0.00597481370388661,-0.00474624562523304,2019-11-21,20191121
"729",-0.00258834688153666,0.00337230737419114,2019-11-22,20191122
"730",0.00470093327864417,0.0477753637193022,2019-11-25,20191125
"731",-0.0077680936657114,-0.0192154397245495,2019-11-26,20191126
"732",0.00200698465826288,0.00643127494560098,2019-11-27,20191127
"733",-0.0148507282113691,-0.00689672784799878,2019-11-29,20191129
"734",-0.0132534401170836,-0.0351692514192875,2019-12-02,20191202
"735",-0.0229411473015675,-0.00762801950679648,2019-12-03,20191203
"736",0.0259688709967634,0.00843928881384359,2019-12-04,20191204
"737",0.00613414758856909,-0.00325228294341121,2019-12-05,20191205
"738",0.0148432912697151,0.016298455636119,2019-12-06,20191206
"739",0.0130376394157871,0,2019-12-09,20191209
"740",-0.00952522122507161,0.00849481666057726,2019-12-10,20191210
"741",0.0336078752236398,0.0155799990467397,2019-12-11,20191211
"742",0.0234049546463102,0.0304952568349228,2019-12-12,20191212
"743",-0.0137947110221893,-0.000357063739670545,2019-12-13,20191213
"744",0.0068077744287607,0.00516563510417,2019-12-16,20191216
"745",-0.00124477441031093,0.0138496493130537,2019-12-17,20191217
"746",-0.0038574303273047,0.00532977150088906,2019-12-18,20191218
"747",0.00578026205094109,0.0255946446614806,2019-12-19,20191219
"748",0.00405974805969192,0.0164696280396105,2019-12-20,20191220
"749",-0.00451216452058728,-0.00230064445408045,2019-12-23,20191223
"750",0.00361147078173533,-0.000838351318283532,2019-12-24,20191224
"751",-0.00417671032351082,0.00238615087630209,2019-12-26,20191226
"752",0.00451479296713279,-0.00974634166037828,2019-12-27,20191227
"753",-0.00417570613857016,-0.0193958900249995,2019-12-30,20191230
"754",-0.00226456218650644,0.0127454308202085,2019-12-31,20191231
"755",0.00520045416691399,0.01940254727484,2020-01-02,20200102
"756",-0.0190095418715813,-0.0161354795094494,2020-01-03,20200103
"757",-0.00587824306792411,0.00418522969522095,2020-01-06,20200106
"758",0.0280392016312131,0.0120342965014183,2020-01-07,20200107
"759",-0.00292627737636122,0.00187424250969125,2020-01-08,20200108
"760",0.0134363269102745,0.0109231248623409,2020-01-09,20200109
"761",0.00388544188497726,0.00533474491055433,2020-01-10,20200110
"762",0.00783522430439956,0.0308705628664812,2020-01-13,20200113
"763",-0.00451718714499898,-0.0188281422609911,2020-01-14,20200114
"764",-0.00987661357035369,-0.00693901940600592,2020-01-15,20200115
"765",0.0233668561147108,0.0135892465158031,2020-01-16,20200116
"766",0.0439068315141758,0.00140501250750128,2020-01-17,20200117
"767",-0.0143869983231771,-0.00538949728443817,2020-01-21,20200121
"768",-0.0167464421911129,0.00847399407937955,2020-01-22,20200122
"769",-0.0104878052666667,0.0111753228183028,2020-01-23,20200123
"770",-0.0258748862004728,-0.00945657277175481,2020-01-24,20200124
"771",-0.0294308704251682,-0.0419069578801991,2020-01-27,20200127
"772",0.0238376130360598,0.031835819519418,2020-01-28,20200128
"773",-0.0103736204275609,-0.00984833605481441,2020-01-29,20200129
"774",-0.00511304938682301,0.00109939544330106,2020-01-30,20200130
"775",-0.0285424888629877,-0.0389071623154834,2020-01-31,20200131
"776",0.0136218005740392,0.0163604352350127,2020-02-03,20200203
"777",0.0279361271929019,0.0279011183628935,2020-02-04,20200204
"778",0.0220207536692663,0.0145821616015855,2020-02-05,20200205
"779",-0.00330545700872648,0.0138023083933291,2020-02-06,20200206
"780",-0.0358406719340261,-0.0104979107476775,2020-02-07,20200207
"781",0.0134077135483258,0.0442388703456747,2020-02-10,20200210
"782",0.01567746383028,0.0185361393642947,2020-02-11,20200211
"783",0.0189306786319579,0.0172090708559678,2020-02-12,20200212
"784",-0.0185978733037951,-0.00647894309770935,2020-02-13,20200213
"785",-0.00478744153237521,0.0678502189080742,2020-02-14,20200214
"786",-0.0176773273469285,0.0231265088410557,2020-02-18,20200218
"787",0.0283347524272684,0.0593362628265297,2020-02-19,20200219
"788",-0.0121090191450855,-0.0192500999675213,2020-02-20,20200220
"789",-0.0276507836672381,-0.0485517925821964,2020-02-21,20200221
"790",-0.0435642928522424,-0.0733204361877473,2020-02-24,20200224
"791",-0.0379158049164851,-0.0419611848178609,2020-02-25,20200225
"792",-0.00700548118245298,0.0211448633491074,2020-02-26,20200226
"793",-0.0478235315093517,-0.057239358292333,2020-02-27,20200227
"794",0.0306038870181201,0.066874228747557,2020-02-28,20200228
"795",0.0284543090182596,0.0232759999121739,2020-03-02,20200302
"796",-0.0251393623681944,-0.0388749329421495,2020-03-03,20200303
"797",0.0479650619614447,0.0676857509102787,2020-03-04,20200304
"798",-0.032680228828632,-0.0402346670308168,2020-03-05,20200305
"799",-0.0217068992717108,-0.0268872440332162,2020-03-06,20200306
"800",-0.0643753344532425,-0.0805941930469777,2020-03-09,20200309
"801",0.0825389740219448,0.0617740785848696,2020-03-10,20200310
"802",-0.0556459111901591,-0.0575867408529856,2020-03-11,20200311
"803",-0.107417073368146,-0.130527907604748,2020-03-12,20200312
"804",0.123239234605105,0.10742019306528,2020-03-13,20200313
"805",-0.16187560706227,-0.203979608325594,2020-03-16,20200316
"806",0.0657203225351235,0.100987668683384,2020-03-17,20200317
"807",-0.118091208136645,-0.0688218146894282,2020-03-18,20200318
"808",0.0604034208827239,0.0488320680533567,2020-03-19,20200319
"809",-0.0649898229589203,-0.0344889655487441,2020-03-20,20200320
"810",0.0262494488721162,0.0331736201311228,2020-03-23,20200323
"811",0.0457932970934733,0.158339608288699,2020-03-24,20200324
"812",-0.037035422640851,-0.0143900418007764,2020-03-25,20200325
"813",0.0894128245382408,0.0462240172862492,2020-03-26,20200326
"814",-0.0352624773150229,-0.0176875057436886,2020-03-27,20200327
"815",0.0359866430277277,0.0496317147283122,2020-03-30,20200330
"816",-0.0201935236862197,-0.00752121354893766,2020-03-31,20200331
"817",-0.0262084609081343,-0.0810831654286971,2020-04-01,20200401
"818",0.031663382175262,0.0497554124530978,2020-04-02,20200402
"819",-0.041881931054569,-0.0463057528765115,2020-04-03,20200403
"820",0.0840561813639038,0.0956792026161217,2020-04-06,20200406
"821",0.0247784625636937,-0.0355349539166151,2020-04-07,20200407
"822",0.00821615477134056,0.030117869235436,2020-04-08,20200408
"823",-0.0241543824621973,-0.0150973942871526,2020-04-09,20200409
"824",0.0237448465288036,0.0259026119531106,2020-04-13,20200413
"825",0.0563623748627552,0.0509316790125913,2020-04-14,20200414
"826",-0.0203210816704255,-0.0110134257383423,2020-04-15,20200415
"827",0.0112534418311753,0.0481728308012504,2020-04-16,20200416
"828",-0.00888737598990926,-0.00810878753540841,2020-04-17,20200417
"829",-0.0247220880247678,-0.0181924842724705,2020-04-20,20200420
"830",-0.033803970230009,-0.0630505620313222,2020-04-21,20200421
"831",0.0387706118728959,0.0599109554524593,2020-04-22,20200422
"832",-0.0117183929541985,-0.00750710795445719,2020-04-23,20200423
"833",0.0297655769786798,0.0194564889658466,2020-04-24,20200424
"834",-0.000789311424320007,0.0255351843563344,2020-04-27,20200427
"835",-0.0091224836132722,-0.0194417724121356,2020-04-28,20200428
"836",0.0477210214113711,0.0240768132687852,2020-04-29,20200429
"837",-0.00380623452896278,-0.0209233750994407,2020-04-30,20200430
"838",-0.0392763146990186,-0.0330429548582013,2020-05-01,20200501
"839",0.000528860128825729,0.0296325859272283,2020-05-04,20200504
"840",0.0254396505611816,0.00839268270536102,2020-05-05,20200505
"841",0.0158467740000242,0.0136938103318857,2020-05-06,20200506
"842",-0.000507128567957841,0.0234967759113983,2020-05-07,20200507
"843",0.0217086528121734,0.0247189537068558,2020-05-08,20200508
"844",-0.000993493351125507,0.0318706908731855,2020-05-11,20200511
"845",-0.0259292769446183,-0.0331514882160354,2020-05-12,20200512
"846",-0.00537039479000371,-0.00288816674118272,2020-05-13,20200513
"847",0.0236911356699686,0.031690509121622,2020-05-14,20200514
"848",-0.0526974376301664,0.0557307841503474,2020-05-15,20200515
"849",0.0535739417331901,0.030105254850865,2020-05-18,20200518
"850",-0.0234139803890421,0.0062941502125558,2020-05-19,20200519
"851",0.0320091956322077,0.0185086532178015,2020-05-20,20200520
