PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
77178,20190423,QCOM,QUALCOMM INC,86.72000,0.057948,1
77178,20190424,QCOM,QUALCOMM INC,86.83000,0.001268,1
77178,20190425,QCOM,QUALCOMM INC,85.07000,-0.020270,1
77178,20190426,QCOM,QUALCOMM INC,86.64000,0.018455,1
77178,20190429,QCOM,QUALCOMM INC,87.25000,0.007041,1
77178,20190430,QCOM,QUALCOMM INC,86.13000,-0.012837,1
77178,20190501,QCOM,QUALCOMM INC,86.37000,0.002787,1
77178,20190502,QCOM,QUALCOMM INC,87.14000,0.008915,1
77178,20190503,QCOM,QUALCOMM INC,89.29000,0.024673,1
77178,20190506,QCOM,QUALCOMM INC,88.25000,-0.011647,1
77178,20190507,QCOM,QUALCOMM INC,85.20000,-0.034561,1
77178,20190508,QCOM,QUALCOMM INC,84.54000,-0.007746,1
77178,20190509,QCOM,QUALCOMM INC,83.78000,-0.008990,1
77178,20190510,QCOM,QUALCOMM INC,85.84000,0.024588,1
77178,20190513,QCOM,QUALCOMM INC,83.89000,-0.022717,1
77178,20190514,QCOM,QUALCOMM INC,86.13000,0.026702,1
77178,20190515,QCOM,QUALCOMM INC,86.26000,0.001509,1
77178,20190516,QCOM,QUALCOMM INC,82.81000,-0.039995,1
77178,20190517,QCOM,QUALCOMM INC,81.50000,-0.015819,1
77178,20190520,QCOM,QUALCOMM INC,76.62000,-0.059877,1
77178,20190521,QCOM,QUALCOMM INC,77.75000,0.014748,1
77178,20190522,QCOM,QUALCOMM INC,69.31000,-0.108553,1
77178,20190523,QCOM,QUALCOMM INC,68.25500,-0.015221,1
77178,20190524,QCOM,QUALCOMM INC,66.21000,-0.029961,1
77178,20190528,QCOM,QUALCOMM INC,65.37000,-0.012687,1
77178,20190529,QCOM,QUALCOMM INC,65.76000,0.005966,1
77178,20190530,QCOM,QUALCOMM INC,66.59000,0.012622,1
77178,20190531,QCOM,QUALCOMM INC,66.82000,0.003454,1
77178,20190603,QCOM,QUALCOMM INC,66.66000,-0.002394,1
77178,20190604,QCOM,QUALCOMM INC,68.45000,0.026853,1
77178,20190605,QCOM,QUALCOMM INC,67.02000,-0.011833,1
77178,20190606,QCOM,QUALCOMM INC,67.59000,0.008505,1
77178,20190607,QCOM,QUALCOMM INC,68.69000,0.016275,1
77178,20190610,QCOM,QUALCOMM INC,70.54000,0.026933,1
77178,20190611,QCOM,QUALCOMM INC,71.24000,0.009923,1
77178,20190612,QCOM,QUALCOMM INC,69.59000,-0.023161,1
77178,20190613,QCOM,QUALCOMM INC,69.93000,0.004886,1
77178,20190614,QCOM,QUALCOMM INC,68.72000,-0.017303,1
77178,20190617,QCOM,QUALCOMM INC,69.11000,0.005675,1
77178,20190618,QCOM,QUALCOMM INC,71.96000,0.041239,1
77178,20190619,QCOM,QUALCOMM INC,71.80000,-0.002223,1
77178,20190620,QCOM,QUALCOMM INC,72.74000,0.013092,1
77178,20190621,QCOM,QUALCOMM INC,72.72000,-0.000275,1
77178,20190624,QCOM,QUALCOMM INC,73.16000,0.006051,1
77178,20190625,QCOM,QUALCOMM INC,72.55000,-0.008338,1
77178,20190626,QCOM,QUALCOMM INC,74.95000,0.033081,1
77178,20190627,QCOM,QUALCOMM INC,75.43000,0.006404,1
77178,20190628,QCOM,QUALCOMM INC,76.07000,0.008485,1
77178,20190701,QCOM,QUALCOMM INC,77.52000,0.019061,1
77178,20190702,QCOM,QUALCOMM INC,77.01000,-0.006579,1
77178,20190703,QCOM,QUALCOMM INC,76.63000,-0.004934,1
77178,20190705,QCOM,QUALCOMM INC,76.66000,0.000392,1
77178,20190708,QCOM,QUALCOMM INC,76.63000,-0.000391,1
77178,20190709,QCOM,QUALCOMM INC,76.55000,-0.001044,1
77178,20190710,QCOM,QUALCOMM INC,74.36000,-0.028609,1
77178,20190711,QCOM,QUALCOMM INC,73.71000,-0.008741,1
77178,20190712,QCOM,QUALCOMM INC,74.90000,0.016144,1
77178,20190715,QCOM,QUALCOMM INC,75.43000,0.007076,1
77178,20190716,QCOM,QUALCOMM INC,75.67000,0.003182,1
77178,20190717,QCOM,QUALCOMM INC,75.76000,0.001189,1
77178,20190718,QCOM,QUALCOMM INC,74.37000,-0.018347,1
77178,20190719,QCOM,QUALCOMM INC,75.00000,0.008471,1
77178,20190722,QCOM,QUALCOMM INC,75.95000,0.012667,1
77178,20190723,QCOM,QUALCOMM INC,74.12000,-0.024095,1
77178,20190724,QCOM,QUALCOMM INC,75.87000,0.023610,1
77178,20190725,QCOM,QUALCOMM INC,75.35000,-0.006854,1
77178,20190726,QCOM,QUALCOMM INC,75.22000,-0.001725,1
77178,20190729,QCOM,QUALCOMM INC,74.97000,-0.003324,1
77178,20190730,QCOM,QUALCOMM INC,74.81000,-0.002134,1
77178,20190731,QCOM,QUALCOMM INC,73.16000,-0.022056,1
77178,20190801,QCOM,QUALCOMM INC,71.20000,-0.026791,1
77178,20190802,QCOM,QUALCOMM INC,71.15000,-0.000702,1
77178,20190805,QCOM,QUALCOMM INC,68.80000,-0.033029,1
77178,20190806,QCOM,QUALCOMM INC,68.17000,-0.009157,1
77178,20190807,QCOM,QUALCOMM INC,69.40000,0.018043,1
77178,20190808,QCOM,QUALCOMM INC,71.26000,0.026801,1
77178,20190809,QCOM,QUALCOMM INC,71.50000,0.003368,1
77178,20190812,QCOM,QUALCOMM INC,69.80000,-0.023776,1
77178,20190813,QCOM,QUALCOMM INC,72.18000,0.034097,1
77178,20190814,QCOM,QUALCOMM INC,70.88000,-0.018011,1
77178,20190815,QCOM,QUALCOMM INC,71.16000,0.003950,1
77178,20190816,QCOM,QUALCOMM INC,73.28000,0.029792,1
77178,20190819,QCOM,QUALCOMM INC,74.87000,0.021698,1
77178,20190820,QCOM,QUALCOMM INC,76.07000,0.016028,1
77178,20190821,QCOM,QUALCOMM INC,76.70000,0.008282,1
77178,20190822,QCOM,QUALCOMM INC,77.15000,0.005867,1
77178,20190823,QCOM,QUALCOMM INC,73.52000,-0.047051,1
77178,20190826,QCOM,QUALCOMM INC,72.91000,-0.008297,1
77178,20190827,QCOM,QUALCOMM INC,73.97000,0.014538,1
77178,20190828,QCOM,QUALCOMM INC,74.35000,0.005137,1
77178,20190829,QCOM,QUALCOMM INC,76.45000,0.028245,1
77178,20190830,QCOM,QUALCOMM INC,77.77000,0.017266,1
77178,20190903,QCOM,QUALCOMM INC,75.12000,-0.034075,1
77178,20190904,QCOM,QUALCOMM INC,77.09000,0.026225,1
77178,20190905,QCOM,QUALCOMM INC,78.99000,0.024647,1
77178,20190906,QCOM,QUALCOMM INC,78.84000,-0.001899,1
77178,20190909,QCOM,QUALCOMM INC,78.21000,-0.007991,1
77178,20190910,QCOM,QUALCOMM INC,78.71000,0.006393,1
77178,20190911,QCOM,QUALCOMM INC,79.90000,0.022996,1
77178,20190912,QCOM,QUALCOMM INC,79.08000,-0.010263,1
77178,20190913,QCOM,QUALCOMM INC,78.41000,-0.008472,1
77178,20190916,QCOM,QUALCOMM INC,78.04000,-0.004719,1
77178,20190917,QCOM,QUALCOMM INC,78.69000,0.008329,1
77178,20190918,QCOM,QUALCOMM INC,78.90000,0.002669,1
77178,20190919,QCOM,QUALCOMM INC,78.23000,-0.008492,1
77178,20190920,QCOM,QUALCOMM INC,76.44000,-0.022881,1
77178,20190923,QCOM,QUALCOMM INC,77.24000,0.010466,1
77178,20190924,QCOM,QUALCOMM INC,75.23000,-0.026023,1
77178,20190925,QCOM,QUALCOMM INC,77.26000,0.026984,1
77178,20190926,QCOM,QUALCOMM INC,77.35000,0.001165,1
77178,20190927,QCOM,QUALCOMM INC,76.63000,-0.009308,1
77178,20190930,QCOM,QUALCOMM INC,76.28000,-0.004567,1
77178,20191001,QCOM,QUALCOMM INC,75.47000,-0.010619,1
77178,20191002,QCOM,QUALCOMM INC,73.99000,-0.019610,1
77178,20191003,QCOM,QUALCOMM INC,75.73000,0.023517,1
77178,20191004,QCOM,QUALCOMM INC,77.49000,0.023240,1
77178,20191007,QCOM,QUALCOMM INC,76.34000,-0.014841,1
77178,20191008,QCOM,QUALCOMM INC,72.85000,-0.045717,1
77178,20191009,QCOM,QUALCOMM INC,74.35000,0.020590,1
77178,20191010,QCOM,QUALCOMM INC,74.97000,0.008339,1
77178,20191011,QCOM,QUALCOMM INC,76.70000,0.023076,1
77178,20191014,QCOM,QUALCOMM INC,76.30000,-0.005215,1
77178,20191015,QCOM,QUALCOMM INC,77.82000,0.019921,1
77178,20191016,QCOM,QUALCOMM INC,78.23000,0.005269,1
77178,20191017,QCOM,QUALCOMM INC,78.97000,0.009459,1
77178,20191018,QCOM,QUALCOMM INC,77.68000,-0.016335,1
77178,20191021,QCOM,QUALCOMM INC,78.98000,0.016735,1
77178,20191022,QCOM,QUALCOMM INC,78.47000,-0.006457,1
77178,20191023,QCOM,QUALCOMM INC,77.24000,-0.015675,1
77178,20191024,QCOM,QUALCOMM INC,78.99000,0.022657,1
77178,20191025,QCOM,QUALCOMM INC,80.17000,0.014939,1
77178,20191028,QCOM,QUALCOMM INC,83.05000,0.035924,1
77178,20191029,QCOM,QUALCOMM INC,81.66000,-0.016737,1
77178,20191030,QCOM,QUALCOMM INC,81.44000,-0.002694,1
77178,20191031,QCOM,QUALCOMM INC,80.44000,-0.012279,1
77178,20191101,QCOM,QUALCOMM INC,83.58000,0.039035,1
77178,20191104,QCOM,QUALCOMM INC,85.09000,0.018066,1
77178,20191105,QCOM,QUALCOMM INC,85.46000,0.004348,1
77178,20191106,QCOM,QUALCOMM INC,84.63000,-0.009712,1
77178,20191107,QCOM,QUALCOMM INC,89.98000,0.063216,1
77178,20191108,QCOM,QUALCOMM INC,94.03000,0.045010,1
77178,20191111,QCOM,QUALCOMM INC,91.84000,-0.023290,1
77178,20191112,QCOM,QUALCOMM INC,90.97000,-0.009473,1
77178,20191113,QCOM,QUALCOMM INC,90.47000,-0.005496,1
77178,20191114,QCOM,QUALCOMM INC,90.48000,0.000111,1
77178,20191115,QCOM,QUALCOMM INC,90.81000,0.003647,1
77178,20191118,QCOM,QUALCOMM INC,90.48000,-0.003634,1
77178,20191119,QCOM,QUALCOMM INC,87.96000,-0.027852,1
77178,20191120,QCOM,QUALCOMM INC,85.62000,-0.026603,1
77178,20191121,QCOM,QUALCOMM INC,85.11000,-0.005957,1
77178,20191122,QCOM,QUALCOMM INC,84.89000,-0.002585,1
77178,20191125,QCOM,QUALCOMM INC,85.29000,0.004712,1
77178,20191126,QCOM,QUALCOMM INC,84.63000,-0.007738,1
77178,20191127,QCOM,QUALCOMM INC,84.80000,0.002009,1
77178,20191129,QCOM,QUALCOMM INC,83.55000,-0.014741,1
77178,20191202,QCOM,QUALCOMM INC,82.45000,-0.013166,1
77178,20191203,QCOM,QUALCOMM INC,80.58000,-0.022680,1
77178,20191204,QCOM,QUALCOMM INC,82.08000,0.026309,1
77178,20191205,QCOM,QUALCOMM INC,82.58500,0.006153,1
77178,20191206,QCOM,QUALCOMM INC,83.82000,0.014954,1
77178,20191209,QCOM,QUALCOMM INC,84.92000,0.013123,1
77178,20191210,QCOM,QUALCOMM INC,84.11500,-0.009480,1
77178,20191211,QCOM,QUALCOMM INC,86.99000,0.034179,1
77178,20191212,QCOM,QUALCOMM INC,89.05000,0.023681,1
77178,20191213,QCOM,QUALCOMM INC,87.83000,-0.013700,1
77178,20191216,QCOM,QUALCOMM INC,88.43000,0.006831,1
77178,20191217,QCOM,QUALCOMM INC,88.32000,-0.001244,1
77178,20191218,QCOM,QUALCOMM INC,87.98000,-0.003850,1
77178,20191219,QCOM,QUALCOMM INC,88.49000,0.005797,1
77178,20191220,QCOM,QUALCOMM INC,88.85000,0.004068,1
77178,20191223,QCOM,QUALCOMM INC,88.45000,-0.004502,1
77178,20191224,QCOM,QUALCOMM INC,88.77000,0.003618,1
77178,20191226,QCOM,QUALCOMM INC,88.40000,-0.004168,1
77178,20191227,QCOM,QUALCOMM INC,88.80000,0.004525,1
77178,20191230,QCOM,QUALCOMM INC,88.43000,-0.004167,1
77178,20191231,QCOM,QUALCOMM INC,88.23000,-0.002262,1
77178,20200102,QCOM,QUALCOMM INC,88.69000,0.005214,1
77178,20200103,QCOM,QUALCOMM INC,87.02000,-0.018830,1
77178,20200106,QCOM,QUALCOMM INC,86.51000,-0.005861,1
77178,20200107,QCOM,QUALCOMM INC,88.97000,0.028436,1
77178,20200108,QCOM,QUALCOMM INC,88.71000,-0.002922,1
77178,20200109,QCOM,QUALCOMM INC,89.91000,0.013527,1
77178,20200110,QCOM,QUALCOMM INC,90.26000,0.003893,1
77178,20200113,QCOM,QUALCOMM INC,90.97000,0.007866,1
77178,20200114,QCOM,QUALCOMM INC,90.56000,-0.004507,1
77178,20200115,QCOM,QUALCOMM INC,89.67000,-0.009828,1
77178,20200116,QCOM,QUALCOMM INC,91.79000,0.023642,1
77178,20200117,QCOM,QUALCOMM INC,95.91000,0.044885,1
77178,20200121,QCOM,QUALCOMM INC,94.54000,-0.014284,1
77178,20200122,QCOM,QUALCOMM INC,92.97000,-0.016607,1
77178,20200123,QCOM,QUALCOMM INC,92.00000,-0.010433,1
77178,20200124,QCOM,QUALCOMM INC,89.65000,-0.025543,1
77178,20200127,QCOM,QUALCOMM INC,87.05000,-0.029002,1
77178,20200128,QCOM,QUALCOMM INC,89.15000,0.024124,1
77178,20200129,QCOM,QUALCOMM INC,88.23000,-0.010320,1
77178,20200130,QCOM,QUALCOMM INC,87.78000,-0.005100,1
77178,20200131,QCOM,QUALCOMM INC,85.31000,-0.028139,1
77178,20200203,QCOM,QUALCOMM INC,86.48000,0.013715,1
77178,20200204,QCOM,QUALCOMM INC,88.93000,0.028330,1
77178,20200205,QCOM,QUALCOMM INC,90.91000,0.022265,1
77178,20200206,QCOM,QUALCOMM INC,90.61000,-0.003300,1
77178,20200207,QCOM,QUALCOMM INC,87.42000,-0.035206,1
77178,20200210,QCOM,QUALCOMM INC,88.60000,0.013498,1
77178,20200211,QCOM,QUALCOMM INC,90.00000,0.015801,1
77178,20200212,QCOM,QUALCOMM INC,91.72000,0.019111,1
77178,20200213,QCOM,QUALCOMM INC,90.03000,-0.018426,1
77178,20200214,QCOM,QUALCOMM INC,89.60000,-0.004776,1
77178,20200218,QCOM,QUALCOMM INC,88.03000,-0.017522,1
77178,20200219,QCOM,QUALCOMM INC,90.56000,0.028740,1
77178,20200220,QCOM,QUALCOMM INC,89.47000,-0.012036,1
77178,20200221,QCOM,QUALCOMM INC,87.03000,-0.027272,1
77178,20200224,QCOM,QUALCOMM INC,83.32000,-0.042629,1
77178,20200225,QCOM,QUALCOMM INC,80.22000,-0.037206,1
77178,20200226,QCOM,QUALCOMM INC,79.66000,-0.006981,1
77178,20200227,QCOM,QUALCOMM INC,75.94000,-0.046698,1
77178,20200228,QCOM,QUALCOMM INC,78.30000,0.031077,1
77178,20200302,QCOM,QUALCOMM INC,80.56000,0.028863,1
77178,20200303,QCOM,QUALCOMM INC,78.56000,-0.024826,1
77178,20200304,QCOM,QUALCOMM INC,81.80000,0.049134,1
77178,20200305,QCOM,QUALCOMM INC,79.17000,-0.032152,1
77178,20200306,QCOM,QUALCOMM INC,77.47000,-0.021473,1
77178,20200309,QCOM,QUALCOMM INC,72.64000,-0.062347,1
77178,20200310,QCOM,QUALCOMM INC,78.89000,0.086041,1
77178,20200311,QCOM,QUALCOMM INC,74.62000,-0.054126,1
77178,20200312,QCOM,QUALCOMM INC,67.02000,-0.101849,1
77178,20200313,QCOM,QUALCOMM INC,75.81000,0.131155,1
77178,20200316,QCOM,QUALCOMM INC,64.48000,-0.149453,1
77178,20200317,QCOM,QUALCOMM INC,68.86000,0.067928,1
77178,20200318,QCOM,QUALCOMM INC,61.19000,-0.111385,1
77178,20200319,QCOM,QUALCOMM INC,65.00000,0.062265,1
77178,20200320,QCOM,QUALCOMM INC,60.91000,-0.062923,1
77178,20200323,QCOM,QUALCOMM INC,62.53000,0.026597,1
77178,20200324,QCOM,QUALCOMM INC,65.46000,0.046858,1
77178,20200325,QCOM,QUALCOMM INC,63.08000,-0.036358,1
77178,20200326,QCOM,QUALCOMM INC,68.98000,0.093532,1
77178,20200327,QCOM,QUALCOMM INC,66.59000,-0.034648,1
77178,20200330,QCOM,QUALCOMM INC,69.03000,0.036642,1
77178,20200331,QCOM,QUALCOMM INC,67.65000,-0.019991,1
77178,20200401,QCOM,QUALCOMM INC,65.90000,-0.025868,1
77178,20200402,QCOM,QUALCOMM INC,68.02000,0.032170,1
77178,20200403,QCOM,QUALCOMM INC,65.23000,-0.041017,1
77178,20200406,QCOM,QUALCOMM INC,70.95000,0.087690,1
77178,20200407,QCOM,QUALCOMM INC,72.73000,0.025088,1
77178,20200408,QCOM,QUALCOMM INC,73.33000,0.008250,1
77178,20200409,QCOM,QUALCOMM INC,71.58000,-0.023865,1
77178,20200413,QCOM,QUALCOMM INC,73.30000,0.024029,1
77178,20200414,QCOM,QUALCOMM INC,77.55000,0.057981,1
77178,20200415,QCOM,QUALCOMM INC,75.99000,-0.020116,1
77178,20200416,QCOM,QUALCOMM INC,76.85000,0.011317,1
77178,20200417,QCOM,QUALCOMM INC,76.17000,-0.008848,1
77178,20200420,QCOM,QUALCOMM INC,74.31000,-0.024419,1
77178,20200421,QCOM,QUALCOMM INC,71.84000,-0.033239,1
77178,20200422,QCOM,QUALCOMM INC,74.68000,0.039532,1
77178,20200423,QCOM,QUALCOMM INC,73.81000,-0.011650,1
77178,20200424,QCOM,QUALCOMM INC,76.04000,0.030213,1
77178,20200427,QCOM,QUALCOMM INC,75.98000,-0.000789,1
77178,20200428,QCOM,QUALCOMM INC,75.29000,-0.009081,1
77178,20200429,QCOM,QUALCOMM INC,78.97000,0.048878,1
77178,20200430,QCOM,QUALCOMM INC,78.67000,-0.003799,1
77178,20200501,QCOM,QUALCOMM INC,75.64000,-0.038515,1
77178,20200504,QCOM,QUALCOMM INC,75.68000,0.000529,1
77178,20200505,QCOM,QUALCOMM INC,77.63000,0.025766,1
77178,20200506,QCOM,QUALCOMM INC,78.87000,0.015973,1
77178,20200507,QCOM,QUALCOMM INC,78.83000,-0.000507,1
77178,20200508,QCOM,QUALCOMM INC,80.56000,0.021946,1
77178,20200511,QCOM,QUALCOMM INC,80.48000,-0.000993,1
77178,20200512,QCOM,QUALCOMM INC,78.42000,-0.025596,1
77178,20200513,QCOM,QUALCOMM INC,78.00000,-0.005356,1
77178,20200514,QCOM,QUALCOMM INC,79.87000,0.023974,1
77178,20200515,QCOM,QUALCOMM INC,75.77000,-0.051333,1
77178,20200518,QCOM,QUALCOMM INC,79.94000,0.055035,1
77178,20200519,QCOM,QUALCOMM INC,78.09000,-0.023142,1
77178,20200520,QCOM,QUALCOMM INC,80.63000,0.032527,1
77178,20200521,QCOM,QUALCOMM INC,78.00000,-0.032618,1
77178,20200522,QCOM,QUALCOMM INC,78.70000,0.008974,1
77178,20200526,QCOM,QUALCOMM INC,78.02000,-0.008640,1
77178,20200527,QCOM,QUALCOMM INC,79.29000,0.016278,1
77178,20200528,QCOM,QUALCOMM INC,78.11000,-0.014882,1
77178,20200529,QCOM,QUALCOMM INC,80.88000,0.035463,1
77178,20200601,QCOM,QUALCOMM INC,79.73000,-0.014219,1
77178,20200602,QCOM,QUALCOMM INC,84.63000,0.061457,1
77178,20200603,QCOM,QUALCOMM INC,84.11000,0.001536,1
77178,20200604,QCOM,QUALCOMM INC,86.04000,0.022946,1
77178,20200605,QCOM,QUALCOMM INC,88.55000,0.029173,1
77178,20200608,QCOM,QUALCOMM INC,91.37000,0.031846,1
77178,20200609,QCOM,QUALCOMM INC,89.75000,-0.017730,1
77178,20200610,QCOM,QUALCOMM INC,91.01000,0.014039,1
77178,20200611,QCOM,QUALCOMM INC,84.02000,-0.076805,1
77178,20200612,QCOM,QUALCOMM INC,85.24000,0.014520,1
77178,20200615,QCOM,QUALCOMM INC,86.39000,0.013491,1
77178,20200616,QCOM,QUALCOMM INC,89.52000,0.036231,1
77178,20200617,QCOM,QUALCOMM INC,89.94000,0.004692,1
77178,20200618,QCOM,QUALCOMM INC,89.92000,-0.000222,1
77178,20200619,QCOM,QUALCOMM INC,88.81000,-0.012344,1
77178,20200622,QCOM,QUALCOMM INC,89.13000,0.003603,1
77178,20200623,QCOM,QUALCOMM INC,89.35000,0.002468,1
77178,20200624,QCOM,QUALCOMM INC,89.14000,-0.002350,1
77178,20200625,QCOM,QUALCOMM INC,88.96000,-0.002019,1
77178,20200626,QCOM,QUALCOMM INC,88.02000,-0.010567,1
77178,20200629,QCOM,QUALCOMM INC,89.01000,0.011248,1
77178,20200630,QCOM,QUALCOMM INC,91.21000,0.024716,1
77178,20200701,QCOM,QUALCOMM INC,89.78000,-0.015678,1
77178,20200702,QCOM,QUALCOMM INC,91.87000,0.023279,1
77178,20200706,QCOM,QUALCOMM INC,92.92000,0.011429,1
77178,20200707,QCOM,QUALCOMM INC,92.14000,-0.008394,1
77178,20200708,QCOM,QUALCOMM INC,93.53000,0.015086,1
77178,20200709,QCOM,QUALCOMM INC,93.25000,-0.002994,1
77178,20200710,QCOM,QUALCOMM INC,92.51000,-0.007936,1
77178,20200713,QCOM,QUALCOMM INC,91.33000,-0.012755,1
77178,20200714,QCOM,QUALCOMM INC,92.38000,0.011497,1
77178,20200715,QCOM,QUALCOMM INC,92.55000,0.001840,1
77178,20200716,QCOM,QUALCOMM INC,91.20000,-0.014587,1
77178,20200717,QCOM,QUALCOMM INC,92.23000,0.011294,1
77178,20200720,QCOM,QUALCOMM INC,93.17000,0.010192,1
77178,20200721,QCOM,QUALCOMM INC,92.31000,-0.009230,1
77178,20200722,QCOM,QUALCOMM INC,92.60000,0.003142,1
77178,20200723,QCOM,QUALCOMM INC,89.67000,-0.031641,1
77178,20200724,QCOM,QUALCOMM INC,88.89000,-0.008699,1
77178,20200727,QCOM,QUALCOMM INC,92.70000,0.042862,1
77178,20200728,QCOM,QUALCOMM INC,91.45000,-0.013484,1
77178,20200729,QCOM,QUALCOMM INC,93.03000,0.017277,1
77178,20200730,QCOM,QUALCOMM INC,107.19000,0.152209,1
77178,20200731,QCOM,QUALCOMM INC,105.61000,-0.014740,1
77178,20200803,QCOM,QUALCOMM INC,109.59000,0.037686,1
77178,20200804,QCOM,QUALCOMM INC,110.95000,0.012410,1
77178,20200805,QCOM,QUALCOMM INC,111.39000,0.003966,1
77178,20200806,QCOM,QUALCOMM INC,111.06000,-0.002963,1
77178,20200807,QCOM,QUALCOMM INC,108.25000,-0.025302,1
77178,20200810,QCOM,QUALCOMM INC,106.36000,-0.017460,1
77178,20200811,QCOM,QUALCOMM INC,108.83000,0.023223,1
77178,20200812,QCOM,QUALCOMM INC,115.79000,0.063953,1
77178,20200813,QCOM,QUALCOMM INC,113.41000,-0.020554,1
77178,20200814,QCOM,QUALCOMM INC,113.74000,0.002910,1
77178,20200817,QCOM,QUALCOMM INC,112.18000,-0.013715,1
77178,20200818,QCOM,QUALCOMM INC,112.03000,-0.001337,1
77178,20200819,QCOM,QUALCOMM INC,111.04000,-0.008837,1
77178,20200820,QCOM,QUALCOMM INC,110.66000,-0.003422,1
77178,20200821,QCOM,QUALCOMM INC,113.00000,0.021146,1
77178,20200824,QCOM,QUALCOMM INC,115.91000,0.025752,1
77178,20200825,QCOM,QUALCOMM INC,115.95000,0.000345,1
77178,20200826,QCOM,QUALCOMM INC,116.04000,0.000776,1
77178,20200827,QCOM,QUALCOMM INC,116.02000,-0.000172,1
77178,20200828,QCOM,QUALCOMM INC,118.20000,0.018790,1
77178,20200831,QCOM,QUALCOMM INC,119.10000,0.007614,1
77178,20200901,QCOM,QUALCOMM INC,122.01000,0.024433,1
77178,20200902,QCOM,QUALCOMM INC,123.18000,0.014917,1
77178,20200903,QCOM,QUALCOMM INC,116.43000,-0.054798,1
77178,20200904,QCOM,QUALCOMM INC,115.97000,-0.003951,1
77178,20200908,QCOM,QUALCOMM INC,109.77000,-0.053462,1
77178,20200909,QCOM,QUALCOMM INC,114.02000,0.038717,1
77178,20200910,QCOM,QUALCOMM INC,112.44000,-0.013857,1
77178,20200911,QCOM,QUALCOMM INC,113.42000,0.008716,1
77178,20200914,QCOM,QUALCOMM INC,113.46000,0.000353,1
77178,20200915,QCOM,QUALCOMM INC,116.58000,0.027499,1
77178,20200916,QCOM,QUALCOMM INC,114.56000,-0.017327,1
77178,20200917,QCOM,QUALCOMM INC,114.88000,0.002793,1
77178,20200918,QCOM,QUALCOMM INC,110.69000,-0.036473,1
77178,20200921,QCOM,QUALCOMM INC,111.92000,0.011112,1
77178,20200922,QCOM,QUALCOMM INC,113.82000,0.016976,1
77178,20200923,QCOM,QUALCOMM INC,110.57000,-0.028554,1
77178,20200924,QCOM,QUALCOMM INC,112.19000,0.014651,1
77178,20200925,QCOM,QUALCOMM INC,114.50000,0.020590,1
77178,20200928,QCOM,QUALCOMM INC,118.47000,0.034672,1
77178,20200929,QCOM,QUALCOMM INC,117.38000,-0.009201,1
77178,20200930,QCOM,QUALCOMM INC,117.68000,0.002556,1
77178,20201001,QCOM,QUALCOMM INC,119.52000,0.015636,1
77178,20201002,QCOM,QUALCOMM INC,115.47000,-0.033886,1
77178,20201005,QCOM,QUALCOMM INC,120.52000,0.043734,1
77178,20201006,QCOM,QUALCOMM INC,119.54000,-0.008131,1
77178,20201007,QCOM,QUALCOMM INC,123.03000,0.029195,1
77178,20201008,QCOM,QUALCOMM INC,122.34000,-0.005608,1
77178,20201009,QCOM,QUALCOMM INC,124.87000,0.020680,1
77178,20201012,QCOM,QUALCOMM INC,126.69000,0.014575,1
77178,20201013,QCOM,QUALCOMM INC,127.46000,0.006078,1
77178,20201014,QCOM,QUALCOMM INC,129.88000,0.018986,1
77178,20201015,QCOM,QUALCOMM INC,128.58000,-0.010009,1
77178,20201016,QCOM,QUALCOMM INC,129.03000,0.003500,1
77178,20201019,QCOM,QUALCOMM INC,128.42000,-0.004728,1
77178,20201020,QCOM,QUALCOMM INC,128.30000,-0.000934,1
77178,20201021,QCOM,QUALCOMM INC,128.55000,0.001949,1
77178,20201022,QCOM,QUALCOMM INC,128.38000,-0.001322,1
77178,20201023,QCOM,QUALCOMM INC,128.88000,0.003895,1
77178,20201026,QCOM,QUALCOMM INC,126.20000,-0.020795,1
77178,20201027,QCOM,QUALCOMM INC,125.91000,-0.002298,1
77178,20201028,QCOM,QUALCOMM INC,121.58000,-0.034390,1
77178,20201029,QCOM,QUALCOMM INC,126.44000,0.039974,1
77178,20201030,QCOM,QUALCOMM INC,123.36000,-0.024359,1
77178,20201102,QCOM,QUALCOMM INC,123.97000,0.004945,1
77178,20201103,QCOM,QUALCOMM INC,125.45000,0.011938,1
77178,20201104,QCOM,QUALCOMM INC,128.97000,0.028059,1
77178,20201105,QCOM,QUALCOMM INC,145.41000,0.127472,1
77178,20201106,QCOM,QUALCOMM INC,145.00999,-0.002751,1
77178,20201109,QCOM,QUALCOMM INC,142.61000,-0.016551,1
77178,20201110,QCOM,QUALCOMM INC,140.11000,-0.017530,1
77178,20201111,QCOM,QUALCOMM INC,147.69000,0.054100,1
77178,20201112,QCOM,QUALCOMM INC,143.91000,-0.025594,1
77178,20201113,QCOM,QUALCOMM INC,144.25999,0.002432,1
77178,20201116,QCOM,QUALCOMM INC,149.07001,0.033343,1
77178,20201117,QCOM,QUALCOMM INC,148.74001,-0.002214,1
77178,20201118,QCOM,QUALCOMM INC,147.05000,-0.011362,1
77178,20201119,QCOM,QUALCOMM INC,147.53000,0.003264,1
77178,20201120,QCOM,QUALCOMM INC,146.03000,-0.010167,1
77178,20201123,QCOM,QUALCOMM INC,143.82001,-0.015134,1
77178,20201124,QCOM,QUALCOMM INC,145.92999,0.014671,1
77178,20201125,QCOM,QUALCOMM INC,144.08000,-0.012677,1
